longitude,latitude,sentiment
73.5092,4.1752,0.35
72.821375,18.9533586,-0.2
100.89245081,12.96275002,0
-74.0064,40.7142,0.25757575757575757
77.5179764,13.0608245,-0.35
-0.8827,41.6503,0
-0.8827,41.6503,0
-0.90136,41.63826,0
-85.21463871,35.01201083,0
-0.1094,51.5141,-0.3194444444444444
-123.06861111,44.05833333,0.4
-122.32108,49.13296,0.28125
3.39583,6.45306,0.054861111111111104
0.68299477,51.53698642,-0.1
73.8567,18.5203,0.7
0.37338294,50.81937006,0
120.8369,15.92623,0
36.903592,-1.270232,0
34.7667,32.0667,0
174.95083333,-41.26138889,0
103.90254033,1.30606011,-0.2916666666666667
77.21945717,28.63186894,0.2857142857142857
-58.5225,-34.8542,0
-0.61128817,51.70562364,0
6.72725973,7.7916905,0.2
99.1167,8.51667,0.5681818181818181
106.86107201,-6.22721904,0
18.45973435,-34.21054734,0
113.4668,-0.8349,0.4333333333333333
121.08025685,14.79378485,0
-3.76468,40.10356,0.03571428571428571
-83.0507,42.3368,0.5
-117.6,34.15,0.15757575757575756
-58.5225,-34.8542,0.3181818181818182
-121.7181,37.9977,0
-4.309626,55.852472,0
-3.76468,40.10356,0
-73.8309,40.7,0.13636363636363635
72.8764,19.0627,0.6
8.76638,45.70172,0
25.83333333,-17.93333333,0
3.35806,6.50917,0.30000000000000004
73.8567,18.5203,0
121.029,14.5569,0.5
-0.60815087,51.71328854,0.1
144.9661,-37.8156,0
10.1797,36.8028,0.5
3.13333,50.95,0.3333333333333333
77.219672,28.631747,0
3.39583,6.45306,0.5
120.34187224,14.65417393,0
-0.60815087,51.71328854,0
103.771,1.44111,0.09375
-0.8827,41.6503,0.4
78.0333,30.3167,0.5
151.14761038,-33.88389201,0.18727272727272729
73.8278,15.4988,0
3.37286385,6.64235227,0
72.83,21.17,0
-6.26174338,53.34411666,0.1787878787878788
-0.12450144,51.50013926,0
-0.10381294,51.57533849,-0.05
3.39583,6.45306,0
-118.2445,34.0564,0.12499999999999999
55.2741,25.1994,-0.2
73.83888889,26.57277778,0.11666666666666665
-0.41666667,51.25,0.34242424242424246
-1.14821207,52.94539299,-0.18181818181818182
121.54570162,25.05387415,0.10606060606060606
5.93249,43.12215,-0.4375
87.85815954,23.24000538,0.5
111.55,2.316667,-0.6
77.2089,28.6139,0.35000000000000003
-2.93629,54.89648,-0.2
-122.419,37.7793,0
-1.15946732,50.65433016,0
84.6689,25.5536,0.8
77.597645,12.971117,-0.1875
-3.06273991,51.72403664,0
174.842,-36.8745,0.4
-0.1094,51.5141,-0.023809523809523808
3.39583,6.45306,0.04999999999999999
87.85815954,23.24000538,0.5
18.46537763,-34.00597745,0
0.096635,51.561533,0
-1.13333,52.6333,0.125
80.99,16.43,0.5
28.1706,-25.8744,0
7.4833,9.0667,0.425
-73.56725453,45.75975883,0.7
-79.7164011,43.7742911,0.06818181818181818
-73.56725453,45.75975883,0.04545454545454545
-73.56725453,45.75975883,0
5.3,6.8,0.2681818181818182
-0.3965671,51.5943617,0
-0.1094,51.5141,0
5.3,6.8,0.1787878787878788
13.37388889,38.11805556,-0.16666666666666666
-3.1867,51.4853,0.6000000000000001
-73.9675,40.7779,-0.2
77.43625786,28.5693682,0.5
3.39583,6.45306,0.125
3.39583,6.45306,0.014814814814814808
7.4833,9.0667,0
-83.535,32.897,0
7.0313,5.4858,0
3.39583,6.45306,0
-0.1094,51.5141,0.5
13.4116,52.4965,-0.08333333333333333
28.1869,-25.7533,0
17.99212167,59.36607167,0
-158.00261856,21.38522728,0.1
-73.9675,40.7779,-0.2
96.12790346,16.82645744,0
18.462,-33.7972,1
101.7109,3.1581,0.15584415584415584
106.78372159,-6.26543222,-0.0625
77.0110092,20.7124805,-0.15625
8,9,0
103.856,1.29306,0.1
4.910523,52.3547262,0
36.81666667,-1.28333333,0.85
144.96334,-35.5293,-0.125
144.96334,-35.5293,-0.125
78.187624,12.993453,0.1
144.96334,-35.5293,-0.125
3.41583333,6.43111111,-0.11875000000000002
87.85815954,23.24000538,0.5
87.85815954,23.24000538,0.5
-71.61849976,10.64498185,0
-1.02515619,50.90310279,-0.4305555555555556
1.1907976,52.69189609,0.1
3.41583333,6.43111111,0.00416666666666667
77.32,28.57,0.14166666666666666
80.1659784,13.0434906,-0.5
-90.18472222,32.29888889,0
140.11315105,35.7361756,-0.06666666666666667
77.219672,28.631747,0.1
139.637256,35.443535,0.225
7.16666667,8.83333333,0.18333333333333335
34.756606,32.015756,0.20833333333333334
77.42,28.67,0.75
3.39583,6.45306,-0.022222222222222237
-74.07805588,40.94769094,0.09999999999999999
-0.16406536,51.58700311,0.16666666666666666
100.2413954,13.73443737,0.35000000000000003
-4.96263989,36.49729342,0
-4.309626,55.852472,0
-73.56725453,45.75975883,0.3866666666666667
101.7109,3.1581,0.2875
74.3436,31.5497,0.11363636363636363
3.9208,6.8208,0.6
-74.07805588,40.94769094,0.09999999999999999
7.4833,9.0667,1
72.8764,19.0627,0.08333333333333333
119.882,-4.34861,0
1.40625,47.98992167,0.5
77.8825,29.8658,0.28409090909090906
7.5103,6.4527,0.2
55.31925111,25.26848341,0
4.9001,52.3777,0.7
75.8167,26.9167,0.16666666666666666
-84.39266275,33.74117942,-0.125
-6.62457347,53.2333597,0
55.20071,25.11634,-0.11435185185185186
28.26524762,-26.17025417,1
54.60950273,24.46597,0.625
-0.02193511,51.5052583,0.025
88.3699,22.5697,0.14888888888888888
6.76290035,51.2795282,0.125
84.91521,26.65165,0.5
103.907,1.4143,0.05555555555555555
125.61524005,6.41111227,0
21.008333,52.232222,-0.06818181818181818
-1.97809,52.0224,0
-71.09281428,42.33618127,0.033333333333333326
18.38893149,-33.91716276,0.3125
-121.4272,37.7402,0.0175
-155.93,19.5593,0
114.156802,22.281137,0.5
-1.34295366,54.23500679,0
82.64007568,26.54328537,0.024999999999999994
4.84969,52.50772,0.17857142857142858
144.3603,-38.1484,0
-2.98553535,53.40170288,0.2166666666666667
-0.75312138,51.12251581,0.2833333333333333
-4.3026591,55.8716967,0.3
-0.54606483,39.59130859,0.2027777777777778
-0.2,5.55,0.3
-79.7164011,43.7742911,0.0787878787878788
8.339,4.9704,0.35
92.8,23.36,0.11818181818181818
-77.53108134,37.26228035,-0.5777777777777778
77.61,12.92,0.41666666666666663
-82.86679,40.01563,-0.016666666666666656
7.4833,9.0667,0.20833333333333334
144.9661,-37.8156,0
7.4833,9.0667,0.20833333333333334
-0.16166562,51.53643382,0
3.9167,7.3964,0.05000000000000002
123.6328622,10.069433,0.23333333333333336
3.9167,7.3964,0.22500000000000003
3.9167,7.3964,0.22500000000000003
21.008333,52.232222,0
85.310244,27.713776,0
-73.8644,40.9415,0.2681818181818182
74.8375,32.68916667,0
14.48538009,35.91008254,0.21666666666666667
-74.5,40,0.06818181818181818
74.66904644,36.32579779,-0.0044444444444444505
-73.8644,40.9415,0.2681818181818182
-77.0367,38.8951,-0.0625
78.56314659,17.40697376,0
21.008333,52.232222,0
72.83,21.17,0.22727272727272727
143.733,-6.33333,0.5285714285714286
143.733,-6.33333,0.5285714285714286
3.39583,6.45306,-0.024242424242424242
55.3911,25.3622,0
-80.109346,26.1609172,0.5142857142857143
-77.0244608,38.9971968,0
152.94881428,-27.55889918,0.08333333333333333
27.9667,-26.05,-0.275
9.17548876,45.45086134,0.45
121.02039334,14.46606804,0
73.06521592,33.69386247,0.07833333333333334
-0.97835186,51.45135519,0.16666666666666666
72.8764,19.0627,0.30833333333333335
-3.94231813,51.61876181,0.06818181818181818
9.16986233,45.50477609,0
-73.994508,40.763186,0
8.6709,50.1154,0.13636363636363635
76.09479,23.9450499,0.21428571428571427
-82.5122,40.0675,0
77.597645,12.971117,0.4
76.24,33.45,0.2090909090909091
6.1482599,46.21073,0.17500000000000002
12.47380959,41.94426506,0
152.77777171,-27.38583026,0.3666666666666667
101,15,0.44000000000000006
8.8573849,9.7511024,0.55
-73.97527778,40.78694444,0
-83.13650177,42.32482488,0.23750000000000002
-74.00589108,40.71270142,0.25
-74.0064,40.7142,0.13214285714285715
-73.95,40.65,0.13636363636363635
-4.309626,55.852472,0
-73.7874,40.9149,0.13636363636363635
55.2741,25.1994,0.5541666666666667
103.87216692,1.39145193,0.4
-84.37463195,33.75573326,0.2
-76.8,17.9833,0.3703125
121.18039,16.5178699,0.625
-80.08772022,42.11356858,0.020833333333333332
-73.67,42.7844,0.4787878787878788
110.45899,-7.04074,0.2
3.39583,6.45306,0.4188888888888888
77.219672,28.631747,-0.1875
-85,50,-0.175
-73.97410319,40.7642779,0.35000000000000003
-1.76784454,53.79164802,0.012499999999999997
-0.07939436,51.47496745,0
10.9149158,45.5447562,0.3333333333333333
121.5,31.2,0.3
-71.0639616,42.3428096,0
-74.0064,40.7142,0.13636363636363635
85.60401802,21.63491148,0.5
24.8078535,60.21681843,-0.3
-0.1094,51.5141,0
-1.5491,53.7998,0.15625
3.39583,6.45306,0.375
151.20797,-33.86751,0.13636363636363635
72.8764,19.0627,0
-1.5491,53.7998,0.15625
116.388,39.9289,0
116.388,39.9289,0
-73.67,42.7844,0
-74.0425728,40.2784256,0.1
116.388,39.9289,0
116.388,39.9289,0
116.388,39.9289,0
116.388,39.9289,0
77.27617188,28.53861577,0.5
-73.8531,40.7493,0.5
3.6,7.21667,-0.02395833333333334
-1.5491,53.7998,0.15625
103.856,1.29306,0
3.39583,6.45306,0.25
79.12607,29.39341,0.125
115.11807203,-8.79907367,0
88.11666667,25.61666667,0.25
101.7109,3.1581,-0.05416666666666666
139.77,35.68,0.17045454545454544
103.8969326,1.31697739,0.012499999999999994
-1.4758,52.9219,0
-2.9794,53.4078,0.35
-2.36132,51.38503,0
78.46666667,17.36666667,-0.02666666666666666
4.87901,52.37281,0.35000000000000003
-79.2317521,43.7764258,0.140625
-111.074249,45.6706102,0
-83.02542731,40.06500163,0
-1.5,53.712,0.022222222222222213
-118.59429043,34.20247682,0.375
-87.59,41.8,0
-8.60627364,41.14554241,0
-0.46369,52.13921,-0.20462962962962963
-84.3889,33.7566,0.4125
85.7833,23.9833,0
-122.54718,47.46905,0.6333333333333333
-2.45441,57.54007,0.09999999999999998
-81.32806152,48.47593351,0
106.73015296,-6.12275189,0.075
-87.01213335,30.58454346,0
-97.15583333,31.55138889,0.10700000000000001
36.79439574,-1.30116721,-0.2
3.39583,6.45306,0.3333333333333333
-79.3872,43.648,-0.03333333333333334
123.91175773,10.30332864,0.5424242424242425
-0.19683,51.56076,-0.054329004329004324
-90.1978,38.6272,0.1
-115.149,36.1675,0.65
123.91175773,10.30332864,0.5424242424242425
55.2741,25.1994,0.21666666666666667
-73.9991637,40.7536854,0.13636363636363635
-85.7554,38.2525,0.09744318181818182
-74.0064,40.7142,0.03463203463203463
-96.7977,32.7774,0
0.31645046,51.62355175,0
-111.41222222,40.50666667,0.006944444444444438
3.39583,6.45306,-0.05
103.8607228,1.26614274,-0.13
135.5036128,34.6703079,-0.1
-0.114549,52.2496,0.25
-71.2194,42.0333,0
-80.9319067,46.4916765,0.025
-70.1004,41.2815,0.5
-80.6596,28.1907,0.25
-75.1398154,40.0260233,0.28076171875
-81.4535188,41.545978,-0.4
-58.73167261,-34.51556935,0.04924242424242423
-77.49554001,39.08065829,0.25
2.3567407,48.85810108,0
-80.24258517,36.09670936,0.325
-75.0311,39.9347,0.13636363636363635
-121.9444,36.5672,0.21000000000000002
-6.2591,53.3476,-0.036458333333333315
-95.4156,29.443,-0.5
-86.1582,39.7692,0.3181818181818182
80.45624576,16.28979369,0.1
-86.3436,43.4039,0
-74.1924,40.8073,-0.04583333333333334
74.3436,31.5497,0.38666666666666666
-97.76203758,30.38118498,0.625
73.8567,18.5203,0
-118.07116168,33.8912985,0
-3.68333,40.4,0.25
-79.38512824,43.6408863,0
-0.1141133,51.4634639,0.5
16.19491521,-2.84703339,0.2571428571428572
78.534851,17.311442,0.65
-4.55871,13.90351,0
-104.98360001,39.7391,0
-77.1444,38.8654,0.625
-81.32806152,48.47593351,0.2681818181818182
58.5367,23.6039,0
-4.309626,55.852472,0
-73.69315,42.73099,0
-80.25478,25.76408,0.2681818181818182
-1.13949,51.569861,-0.05
-0.53782683,52.39170171,0
73.06521592,33.69386247,0
-76.8891,38.8595,0
-0.07771,51.52885,0
-70.62083333,42.65555556,0.4625
-1.5,6.75,0.24444444444444444
103.856,1.29306,0
-73.9991637,40.7536854,0.13636363636363635
-93.35268,44.98982,-0.033333333333333354
6.76290035,51.2795282,0.25
12.47517355,41.87698289,-0.175
-73.99112517,40.7588419,0.2268939393939394
9.1897,45.4643,-0.15555555555555559
0.26024992,51.8898418,-1
-81.7947,26.1418,0
-73.99112517,40.7588419,0.15625
-75.0667,39.95776,0.16875
-92.3338,38.9484,0.1572727272727273
73.8567,18.5203,0
4.60088,8.46435,0.2875
-85.64153046,41.76342922,0.8814697265625
-80.21616276,44.49840009,0.3083333333333333
-75.2414306,39.99482374,0
3.49071531,6.44196965,0.2
-99.1332,19.4326,0
-78.2098046,35.95059847,0.75
73.74287367,15.62576458,0.4702380952380952
-83.4844,42.4345,0.07708333333333332
-76.3485,39.5357,0
72.8764,19.0627,0.25
-73.986111,40.737778,0
-74.19925689,40.66283141,0
-0.97835329,51.45134734,0
-78.9625502,36.2519385,0.08484848484848484
79.4667,21.5333,0
77,21,0.5
73.74287367,15.62576458,0.4702380952380952
-79.243,43.71,0.3
-85.86,41.24,0.7
-79.26071,42.97523,0.375
47.88727852,29.27738513,0
18.57881206,50.10491943,-0.45
-0.12450144,51.50013926,0
72.8764,19.0627,-0.78125
-93.35268,44.98982,0.3333333333333333
-81.3775,28.5421,0
-77.03625482,38.89797248,0
-80.28091469,25.97734614,-0.45
-116.86973,47.96905,0.36666666666666664
-84.5596,39.3355,0.16803030303030303
121.13519,14.599612,0.5
-84.3889,33.7566,0
-93.31330237,44.95042511,0
-1.139465,51.569849,0.05
98.29805818,7.90311688,0.17272727272727273
2.26935,48.8843699,0
-87.9878888,41.811212,-0.5089285714285714
-93.2828703,44.924076,0
-95.9304,41.2557,0.42142857142857143
72.8104,19.1375,0.3111111111111111
3.39583,6.45306,-0.019999999999999997
-76.6360069,39.3338787,0
35.4993,33.8892,0.4333333333333333
-80.21148009,26.05230418,-0.30000000000000004
135.5122,34.6603,0.13166666666666668
-2.9794,53.4078,0.175
-87.632496,41.883222,0.25
11.97495,57.69688,0.14814814814814814
6.910293,8.59578001,0
-87.632496,41.883222,0.6166666666666667
-0.1924,51.4644,0
3.50240603,6.43611884,0
3.39583,6.45306,0.06818181818181818
-83.14259727,42.48936898,0.5
-85.6123,44.7601,0.25
-75.14384,40.00831,-0.05
-1.13948,51.569859,-0.175
-71.12780743,44.05328086,0.25
-80.1936,25.7751,0
-73.98620367,40.75790396,0.33636363636363636
-71.50885,41.8238,0
-79.7667,43.6833,0
106.8218,-6.3902,0.25
-93.2645,44.9774,0
7.24391339,47.13957327,0.246875
-2.08879,54.95702,0.1875
-98.5,29.4167,0
55.23912778,25.05063333,0
-118.364,33.7582,0.13636363636363635
-123.1204,49.2819,0.05
-2.08879,54.95702,0.1875
-78.82167701,42.99771878,0
-88.79960796,33.44542591,0.16666666666666666
-79.49848652,43.6189745,0.1675
-70.1004,41.2815,0.5
-73.98644,40.75839,-0.04121212121212122
77.10695707,28.71069563,0
-79.38007,43.65367,-0.1
-73.95,40.65,0.13636363636363635
-79.38007,43.65367,-0.1
103.856,1.29306,0.3
-81.32806152,48.47593351,0.13636363636363635
-2.08879,54.95702,-0.125
-90.1978,38.6272,0.1
-80.12861,26.36283,0.6
-73.98366822,40.76081647,0.98828125
-2.08879,54.95702,0.1875
-0.466667,52.4833,0.2
-2.08879,54.95702,0.041666666666666664
-79.38007,43.65367,-0.1
-1.37984,54.73445,0.1875
-79.38007,43.65367,-0.025
-1.1331,50.7993,-0.03125
-81.32806152,48.47593351,0.13636363636363635
16.41560835,48.1739745,-0.4
-75.6883,38.2872,0
-75.15683888,40.06831512,-0.26055194805194803
-84.3889,33.7566,0.513888888888889
7.9325,5.0248,0
-74.5,40,-0.08750000000000002
18.38636,-33.95156,0.5428571428571428
-73.82223,40.83592,0.4000000000000001
-72.2667,18.5833,0
-74.5,40,0.03409090909090909
-74.0064,40.7142,0.14523809523809525
-78.70070003,26.49666354,0.48148148148148157
73.83888889,26.57277778,0
34.9,36.9167,0
-79.3872,43.648,0
-76.735,39.2713,0.049999999999999996
-79.37086408,43.6541598,0
-2.58333,51.45,0
3.41087985,6.43525947,0.2
-122.43856987,37.76442532,-0.30000000000000004
-2.731875,43.22012943,0.325
-76.94872824,38.83998681,0
-77.47,37.55,0.25
-76.63364192,39.50145597,0.2
-85.7554,38.2525,-0.02857142857142856
-83.0507,42.3368,0
-116.2038,43.6141,0.10000000000000003
-85.5551799,42.94675,0.5
-96.8847,33.0908,-0.125
-77.47,37.55,0.225
-80.05315,37.29366,0.5
-0.1094,51.5141,-0.17743764172335602
-79.8761,43.26,-0.05
73.8567,18.5203,0
-2.25,53.68333333,-0.13333333333333333
-4.309626,55.852472,0
-73.4721,45.5181,0
-9.31667,38.6833,0
-77.47,37.55,0
-4.71167,51.895,0.8
-1.47261,52.74649,0.4
3.35004343,6.58125476,0.28055555555555556
-77.47,37.55,0
-4.71167,51.895,0.8
-73.977933,40.7524183,0.06818181818181818
3.39583,6.45306,0.5
-80.0914846,42.13875209,-0.07777777777777779
79.83,11.93,0.23714285714285716
-87.6570702,41.98934478,0
-73.96402,42.82682,0.17662337662337663
-2.58333,51.45,0.625
-1.48840245,53.37179751,0.3375
-0.33271667,51.56549722,0.20416666666666666
39.35498395,-5.90109249,0.3
-2.58333,51.45,0.625
-69.96484913,18.46127361,0.25833333333333336
3.6119926,6.4774357,-0.5
-95.3694,29.7602,-0.003124999999999996
-73.8517188,42.614541,0.11363636363636363
-5.82671935,54.64715721,0
-79.2709729,43.813507,0
-3.20897928,57.03005527,0
-118.42403,35.75444,0.25
-118.38054013,34.07524132,0.25
-79.97119962,32.77235447,0
0.24885803,52.02184606,0
-111.926,33.4931,0
0.70877273,51.5386144,0.43333333333333335
-2.18091488,53.00778835,0.3
3.39583,6.45306,-0.13647727272727272
80.08903601,12.90595035,0
-86.159,39.7685,0
72.8764,19.0627,0
-113.2087,53.7138,0
-74.19158,41.14712,-0.09375
-7.25222,52.6542,0.5523809523809524
-4.259,55.858,0
-118.2445,34.0564,0
-80.7164,35.1169,0
-1.97359662,52.40462809,0.12499999999999999
-73.87995,40.88083,0.23125
-1.76788605,52.6723519,0
5.32278,51.5916,0
-82.5122,40.0675,0
106.6935509,10.76731304,0
-1.57,53.08,-0.35
-0.10226432,51.57558519,0
77.29566336,28.66944706,0.6000000000000001
-74.0064,40.7142,0.28045454545454546
-121.4947,38.577,-0.02857142857142858
-71.49620473,42.76280351,0.75
-92.4563,35.0916,-0.15000000000000002
55.3558,25.1477,0.5
-3.46456672,50.58070225,0
150.82610607,-33.7387943,-0.39218749999999997
-61.51666667,10.66666667,0.35714285714285715
-87.55000187,33.2367936,0.5
-77.23743,38.91787,0.25
-5.61667,50.0667,0
-0.92869737,51.55728408,0.675
-80.4699,35.6674,0.41714285714285715
-0.92869737,51.55728408,0.675
-80.22341,26.15388,0.25
-122.29589013,47.73082148,0
73.06521592,33.69386247,0.675
-1.38333,50.9833,0.7
-118.0846593,34.0361155,0.17222222222222222
-115.572,32.8426,0.2130681818181818
-115.572,32.8426,0.2130681818181818
3.48713263,6.44252726,0
9.46351,55.69028,0.2
-95.99145528,36.13728805,0
80.20990093,13.00634866,-0.19999999999999998
-81.5841,28.5603,0.34375
76.950668,8.487017,-0.2333333333333333
-121.4927,38.5763,0
-71.8038,42.2688,0
-74.7,40.28,0.3409090909090909
-73.43480308,43.91822619,0
-4.259,55.858,0
-0.1094,51.5141,0
-85.61149299,40.48794593,-0.2
-86.33361175,36.2131973,0
51.44812963,25.35759909,0
3.39583,6.45306,0.13636363636363635
-79.7164011,43.7742911,-0.25
-1.89943716,52.48416375,0
-2.2463,53.4793,0.19999999999999998
-41.9938726,-22.8666767,0
-87.63242687,41.85290052,0
-2.9794,53.4078,-0.35
55.3558,25.1477,0.2
-93.35268,44.98982,0.3333333333333333
-4.259,55.858,0
16.3731,48.2083,0.25
3.39583,6.45306,0.13636363636363635
74.3436,31.5497,-0.25
-83.91947,39.02787,0.40625
-86.6306,36.3012,0.14285714285714285
-0.53782683,52.39170171,0
3.39583,6.45306,-0.0033333333333333435
-118.28762059,34.10625469,0
-96.6767,40.8115,0.55
-6.5098286,55.680264,0.29166666666666663
-73.7270761,41.2042616,0.5
-1.21613106,52.57431394,0
-1.24342633,54.55464385,0.35
-0.60027612,51.35345082,0.25
-117.1585,32.7155,0.53671875
-74.422,40.6201,0.13636363636363635
-74.0064,40.7142,0.018181818181818174
4.63904824,52.38208523,-0.10277777777777776
-73.75722885,42.65258705,0.13636363636363635
-86.06553698,35.44866251,0
-0.97833962,51.45135375,0
-0.97835297,51.4513619,0
-0.97834196,51.45138374,0
-71.002427,42.19793,0.11249999999999999
-74.0007613,40.7207559,-0.019999999999999997
2.82440355,41.9903407,0.3333333333333333
-111.49250741,33.10292164,0.275
-75.23893,39.97021,0.016666666666666673
-98.9824,31.7079,0
-118.2445,34.0564,0.18333333333333335
-86.8679,35.9245,0.21875
-90.070864,29.948479,0.3181818181818182
-95.26248,29.863,0.5
-85.87856076,34.17614746,-0.3499999999999999
7.83333333,5,0.018750000000000003
-65.2116058,-24.2460853,0.16818181818181818
-76.23624337,36.71773062,0.21875
-73.8644,40.9415,0.11212121212121212
-1.13948,51.569866,-0.06269841269841271
17,-23,0.4583333333333333
-7.53772542,54.30282756,0
-112.33945042,54.18699067,-0.1875
80.26207924,13.06336308,0.25
-117.93033,33.61695,0.37333333333333335
-75.90957,41.28098,0.3444444444444445
18.42175373,-33.92436976,0.1525
-97.03787546,32.89849574,0.01874999999999999
-80.3114,43.3581,0
-121.25365565,38.76806006,0.23354301948051948
-1.19331161,53.16456545,0.75
88.3699,22.5697,0.25
-117.65101,34.0994,0
-88.273628,42.0300465,0.2
-118.2445,34.0564,0.4166666666666667
-115.08634153,36.02149644,0.07916666666666666
-1.54449,53.99466,0.3125
-122.705,38.4486,0
-71.14668137,41.72465794,0.5
-95.3694,29.7602,0.38125
3.39583,6.45306,0.35000000000000003
-74.5,40,0.4861111111111111
-97.73549055,30.26585335,0.04999999999999999
-73.5744,45.5038,0
-1.139481,51.569866,-0.07500000000000001
-1.139481,51.569866,0.0246428571428571
-1.139481,51.569866,-0.19
-0.7594,52.0406,0.6
-75.00666667,42.815,0
72.83,21.17,0.22727272727272727
-97.13352813,33.21368978,0
-122.3308,47.6046,0.42083333333333334
-2.09008815,53.56638575,0
-80.08708,26.3474499,0.4470703125
-79.3872,43.648,0.5
-123.496,48.4236,0.22916666666666669
11.7891869,43.1034111,0.11363636363636363
145.0422836,-37.8895005,0
-73.8669,40.85,0.44318181818181823
-95.26248,29.863,-0.125
-118.2445,34.0564,0
-90.070864,29.948479,0.3181818181818182
-0.1094,51.5141,0.13636363636363635
-73.8309,40.7,0.13636363636363635
