longitude,latitude,sentiment
-74.0064,40.7142,0.3444444444444445
11.5550141,48.2226146,0
72.83,21.17,-0.4
-0.20489,51.23596,0.375
72.8764,19.0627,0
-76.9637,38.9416,0.08750000000000001
-6.2591,53.3476,0.85
-6.2591,53.3476,0.2333333333333333
18.50032,-33.87097,0.48828125
3.65,51,0.625
-80.49651614,43.45494464,-0.05
-80.28091469,25.97734614,1
-90.46973795,38.74444374,-0.3
-118.381667,33.9465006,0.5166666666666667
-84.3889,33.7566,0
-3.98,55.94,0.13636363636363635
-1.1453,52.9492,0.25625
3.39583,6.45306,0.8
-74.0036,40.7358,0.041666666666666664
-1.34325416,54.22454925,0
-77.47,37.55,0.1261904761904762
-76.499,42.4386,0.296875
3.39583,6.45306,0.4583333333333333
-0.7761638,53.39361231,0
3.39583,6.45306,0.5375
3.39583,6.45306,0.5375
-1.139459,51.569841,0.39444444444444443
-1.139459,51.569841,0.5
-81.4668541,28.47484178,0.16055194805194808
-0.42238891,52.14704576,-0.20462962962962963
3.39583,6.45306,0.5375
-84.7203587,33.7652024,0.4285714285714286
-95.28805,28.95215,-0.1
34.45,31.5167,0
-74.1576,40.8154,-0.1
77.39983,10.9960799,0.525
-87.43763,44.60855,0
3.39583,6.45306,0
5.30878323,51.68106961,0.3666666666666667
-111.883,40.75,0
-3.99,51.62,0.5
-73.92598756,40.83834263,0.45
1.58658337,52.16254589,0.225
-95.6969,29.9689,0.15
-97.73973942,30.26373261,0.375
-89.69,20.94,-0.4
-82.11020418,33.44617744,-0.225
-77.0254497,38.9394412,0.15454545454545454
-0.32,51.491,0.6
-0.32,51.491,0.6
27.98977368,-26.17801065,0.5
-73.94111111,40.68333333,0.07499999999999998
3.39583,6.45306,0.26666666666666666
-122.06163,37.90118,0
-81.78067308,41.4752351,0
77.597645,12.971117,0
0.52550292,51.6028586,0
-80.1936,25.7751,0
-96.7977,32.7774,0.1672727272727273
67.01,24.86,0.35
-122.41228129,37.75017128,0.4
3.39583,6.45306,0.26666666666666666
-0.3033274,51.5495045,0.08333333333333333
-80,35.5,0.16666666666666666
91.78021431,22.28127357,0
-0.58694829,52.28264846,0
-81.70650606,41.49549155,0
-2.13061979,52.59031808,0.14431818181818182
-72.7461,41.6214,0
3.39583,6.45306,0.5375
3.39583,6.45306,0.5375
54.3667,24.4667,0.3125
-83.2455,42.7843,1
27.8635755,-32.9911514,0.4
-122.0355736,47.6162683,0
-81.4911296,28.5004335,0
-73.84350331,40.74593584,0.4375
85.84,20.27,0.16666666666666666
3.353925,6.60424676,0.11468253968253969
-74.0064,40.7142,0.13636363636363635
-96.3390589,36.6642797,0.5
-121.57053318,37.00748198,0
-118.2445,34.0564,0.15
-97.1145,32.739,0.3
-77.72,39.6428,-0.1875
-78.8,42.9783,0.13636363636363635
1.18686282,52.66581511,0.3366071428571429
-74.0064,40.7142,0.0062500000000000056
3.39583,6.45306,0.3333333333333333
-93.2862,37.1951,-0.09375
33.72816172,36.26077788,0.012121212121212116
-122.412694,37.771007,0.13333333333333333
-80.9319149,46.491688,0.025
-3.45559689,55.90735163,0.7
-118.2445,34.0564,0.17045454545454544
-87.632496,41.883222,-0.3
103.75962,1.3846099,0
-0.82345963,53.9593831,0.5
-118.2445,34.0564,0.19318181818181818
16.41560835,48.1739745,0.13636363636363635
1.29620869,52.62843255,0.5
-85.43238645,31.25638138,0.05
-0.396723,51.655654,0
-4.25770714,55.87319028,0
3.9167,7.3964,0.26666666666666666
-86.8778,37.4071,0.3984375
-84.2978,33.7714,0.3333333333333333
-74.5,40,0.19318181818181818
-74.0064,40.7142,0.30000000000000004
-73.2667,45.3167,0
-0.3033274,51.5495045,0.08333333333333333
-82.89752275,39.94437459,0
-79.50354109,43.77141027,-0.00833333333333334
-122.47694444,37.76972222,0.3
-7.49684637,53.36316897,0.3888888888888889
-73.99393,40.73588,0.18333333333333335
-0.1094,51.5141,0
-4.25770714,55.87319028,0
-1.26619,53.88222,0.9
-96.7977,32.7774,0.22000000000000006
-95.39140376,29.7298132,0.03333333333333333
-117.5664384,33.8752935,0
-97.54276746,30.36104269,0
-79.41448853,43.72555952,-0.4
-122.44154,37.79942,0.5
-80.0916329,26.8087948,0.061363636363636356
-88.1033,30.6795,0.2
-87.4804,41.5957,0
-1.139458,51.56983,0.1
-95.4268515,29.55180882,0
-118.2445,34.0564,0
-80.13543069,25.79064492,-0.5
-87.632496,41.883222,0
-73.4795,40.7799,-0.16875
-0.148883,51.44555482,0.5
-118.2445,34.0564,0
-117.9969209,33.7362696,-0.3125
-74.0064,40.7142,0.36190476190476195
-83.98624624,33.96467885,0.024999999999999977
-74.0064,40.7142,-0.10833333333333334
77.29566336,28.66944706,0.4
26.9809743,37.7526043,0.4
-3.43333333,51.88333333,0.25625000000000003
-111.92227355,33.3207655,0.625
-123.1204,49.2819,0
-74.0064,40.7142,0.42424242424242414
-58.4678,-34.5986,0
-71.1564,42.4697,0
-70.1004,41.2815,0.5
-76.0658,43.035,0.36221590909090906
-58.51909261,-34.85204083,0
-87.313025,30.51835279,-0.01171875
10.97214,49.03301,0.07992424242424241
-87.4804,41.5957,-0.04166666666666666
-73.78297163,40.7127028,0
-116.2038,43.6141,0.396
-70.474,41.5731,0.13636363636363635
-74.00812,40.71665,0.75
-118.2445,34.0564,0
-84.39,33.755,-0.1
-0.12450144,51.50013926,0.5
-1.5,6.75,0.125
-122.43186111,37.75144444,0.85
-84.4259476,33.64181547,0
-2.6060939,51.4363043,0.0726010101010101
8.231973,46.798562,0
-87.4804,41.5957,0.475
-118.611,34.1689,0
-0.466667,52.4833,0
172.68215327,-43.46809818,0
-77.4371,37.5373,0
-80.0572,26.7086,0
-96.9839,33.3072,-0.125
-73.1258,40.6532,0.04999999999999999
-96.8367362,32.81198478,0
-74.5,40,-0.1356060606060606
-122.26975083,37.8018122,0
-80.3547177,43.3930366,0.16666666666666666
26.89759171,-30.01466916,0.17857142857142858
-96.799,32.781,0
-81.3775,28.5421,0.5
-113.58476315,53.65777262,-0.18333333333333335
21.008333,52.232222,0
-1.139337,51.569744,0.5
18.38893149,-33.91716276,0.390625
-92.3225,31.2831,0
-73.71073582,43.36222772,-0.0027777777777777957
-113.97703,51.00094,0.2
-73.95071,40.80322,1
-96.62249756,32.92520142,0.3181818181818182
12.5,41.9,0.2
-95.3694,29.7602,0.275
-73.95,40.65,-0.175
3.39583,6.45306,0.375
-72.01709407,41.34136598,0.12476190476190475
-106.6506,35.0873,0
-76.0878,40.1022,0.13636363636363635
-124.80757,49.23444,0.06818181818181818
-118.2445,34.0564,0.2
-73.96555556,40.76916667,0.525
-114.04903,51.01561,0.13333333333333333
-122.2382,38.1135,-0.033333333333333326
3.39583,6.45306,0.375
23.9333,54.9,0
-87.4804,41.5957,0.1
151.20797,-33.86751,0
-70.7338,42.1892,0.25
-84.37859,33.84119,0
28.36805683,37.05402834,0
-99.1332,19.4326,0.375
-97.0185378,32.92196483,0.22679653679653683
-74.0794,4.5997,0
-118.2445,34.0564,0
-73.82535,45.42694,0.3333333333333333
-117.5664384,33.8752935,0
3.34641612,6.61528509,0
74.3436,31.5497,0.11363636363636363
-73.8531,40.7493,0
-74.0064,40.7142,0
-0.1094,51.5141,0
-87.632496,41.883222,0.15833333333333333
3.41583333,6.43111111,0
-116.3018265,33.6755905,0.17777777777777778
103.856,1.29306,0
-74.08340476,41.74111293,-0.14027777777777778
-0.00198492,-0.00852319,0
-73.90973986,40.87891601,0.06818181818181818
-111.831562,33.414035,0.6
-115.149,36.1675,0.52
-84.3889,33.7566,0.3181818181818182
-118.47311,33.99886,0.25
-3.68333,40.4,0.23750000000000002
-118.2445,34.0564,0
-87.4804,41.5957,0.45
-117.12826,34.06329,0.1477272727272727
-84.3889,33.7566,-0.6
-117.793,33.6841,0
-0.1094,51.5141,0.6
-0.1094,51.5141,0.42500000000000004
-79.7164011,43.7742911,0.1
-79.38512824,43.6408863,0
-0.1094,51.5141,-0.2916666666666667
-74.01611111,40.69138889,0.08333333333333333
-118.39561,34.14453,0.6
-117.30826172,33.65173694,0
-4.309626,55.852472,0
-114.615,32.6921,0
-0.1094,51.5141,-0.2916666666666667
-90.0524,35.1426,0.19999999999999998
-8.42592995,40.21231838,0
-81.672,28.3476,0.6103515625
-117.6910615,34.09558285,0.2833333333333333
-117.293,34.1295,0
-85.59523755,38.21522314,0.5
-73.971,40.7491,0.06666666666666665
-89.6823,35.0544,0
-0.15785387,51.54192439,0
-1.2714,5.1213,-0.0625
-118.34197462,33.95821809,0
-95.3694,29.7602,0.005555555555555554
-74.0889,40.6303,0.13636363636363635
-74.18084715,40.75790386,0
0.89745373,51.88561263,0.25
-89.97426863,29.89409992,0.5
-82.9767,41.305,0.3
-117.24743233,32.74163935,0
3.35806,6.50917,0
-90.28451,38.57114,0.11666666666666665
-118.2445,34.0564,0
-74.01302568,40.73315908,0.21212121212121213
-122.81025701,49.30260121,-0.017619047619047624
-77.03625482,38.89797248,0
-87.4804,41.5957,0.24545454545454545
-73.73022,45.43897,0.6
-77.03625482,38.89797248,0
-117.28774,33.03198,0
0.57286822,51.72871145,0.85
-116.99003935,32.50744551,0
7.0315,5.49211,0.36904761904761907
-73.95,40.65,0.6666666666666666
-97.75262249,30.27594796,0.625
-70.1004,41.2815,0.5
-1.139467,51.569851,0.016666666666666663
-1.139467,51.569851,-0.15833333333333333
-121.91785214,37.4096688,0.1
-98.48999175,29.4103149,0.21666666666666676
-118.779,34.0304,0.85
-73.90704697,40.7492071,0
-118.40033,34.07347,0.4791666666666667
-122.34923,47.62049,0.25
-118.338,34.1787,-0.125
-71.08523,42.79521,-0.052678571428571436
-118.13061,34.03517,0.2333333333333333
-0.134971,51.509969,0.1125
-116.072,34.1383,0.17045454545454544
-118.25141,34.046,0.4
-1.4700222,53.38085016,0.45
-122.054,38.2578,0.30000000000000004
0.38180977,51.79198836,0
-66.91487202,10.50502625,-0.1
101.7109,3.1581,0
-80.1418138,25.77471098,0.4
-82.6489,34.5145,0
-79.3872,43.648,0.35
-73.94837222,40.80903333,0.06818181818181818
-96.76792,32.89782,0.20000000000000004
4.57190649,7.50466382,0
-90.065,29.9586,0
-78.6349,35.7781,0
4.34217,50.85244,0.125
-77.3724,35.6016,0
-122.91576191,45.53064611,0
30.96849776,29.99545496,0
-118.2445,34.0564,0.13636363636363635
-117.793,33.6841,0.36875
-95.3694,29.7602,-0.05
-87.632496,41.883222,0.4375
-73.9259,40.7722,0.13636363636363635
-71.38852666,8.50447889,0
-79.7164011,43.7742911,0
-119.26452375,34.24186533,0.06458333333333333
-43.0187438,-22.8220209,0
-77.0367,38.8951,0
-74.05626131,40.88393208,0.8666666666666667
-73.9253935,40.6617565,0.11666666666666665
-73.98551,40.76974,0.018181818181818174
-1.13946,51.569847,0.075
-79.39217953,43.6639461,-0.04999999999999999
-118.2445,34.0564,0
-118.47311,33.99886,0.25
-73.79119098,40.64259874,0.06818181818181818
-97.73549055,30.26585335,0
-118.779,34.0304,0.5833333333333334
-83.0507,42.3368,0.841796875
-77.0367,38.8951,0.5
-71.5262545,42.3573793,0.005681818181818177
-80.70921487,28.2659238,0
-98.5793,33.1008,0.05499999999999999
-77.60697126,43.25862774,0
101.66803837,3.13507403,0
-93.268827,44.2949636,0.16666666666666666
-75.1438,39.95189,-0.09999999999999998
-114.36784184,34.45159135,0.11727272727272728
-117.24031389,32.79782778,0
121.64390167,16.68977397,0.1
-93.2862,37.1951,0
-118.2192,33.9816,0.17045454545454544
-73.9427655,40.7772534,0.5375
-73.808656,40.698864,0
-66.86166644,10.47232601,0
3.86495547,7.3677273,0.2222222222222222
-82.5122,40.0675,0
21.617636,47.551439,0.23958333333333331
-85.55990543,42.26486263,0.5
-157.799,21.4092,0
-123.1204,49.2819,0.19318181818181818
120.2418728,14.91243721,-1
-92.2,34.8,0.024999999999999994
-118.2445,34.0564,0
-75.69701542,45.42733802,0.28125
-117.8533,33.7877,0.43333333333333335
-73.972216,40.77274259,-0.2333333333333333
-112.064,33.5658,0.4
-0.1094,51.5141,0.2681818181818182
-73.98536458,40.72775104,0.13636363636363635
-118.2445,34.0564,0
140.133,35.605,0.25
-73.8309,40.7,0.13636363636363635
-96.39555556,42.49805556,0.225
145.0032,-37.8215,0.005859374999999972
-122.675,45.5236111,0.005681818181818177
-77.3667,44.2167,0.20520833333333333
-73.98551,40.76974,0.35000000000000003
9.45905658,51.33333333,0.1
-122.3308,47.6046,0
1.01506866,52.18643717,0.5625
-74.0064,40.7142,0.13636363636363635
-74.0064,40.7142,0.13636363636363635
-13.23469,8.48687,0
-97.7475,30.2677,0.4
-118.364,33.7582,0
-73.90704697,40.7492071,0
-120.433,34.9514,0.24722222222222223
-112.0777,33.4482,0
-76.6546381,39.2019384,0.5
-122.41484577,37.78410157,0
-89.38444444,43.07472222,-0.125
-73.8669,40.85,-0.04753787878787878
-112.5,49.83798245,0
-74.5,40,0.0037878787878787845
3.39583,6.45306,-0.15
-76.6497,39.4336,-0.15454545454545454
-79.7164011,43.7742911,-0.03333333333333333
12,43,0.019999999999999997
-61.55842916,10.67815711,0.32222222222222224
-2.98540213,53.4017857,0.4
-74.0064,40.7142,0.19318181818181818
-84.3889,33.7566,0.375
-73.96555556,40.76916667,-0.15
-89.8549,34.9621,0
-122.253,38.1681,0.016666666666666666
-4.309626,55.852472,0.24242424242424243
-118.26,33.8397,-0.30000000000000004
-74.0064,40.7142,0.06818181818181818
39.6985397,-4.03231,0
-74.7269,39.0929,0.17045454545454544
151.20797,-33.86751,0.8
-96.74426581,33.20437111,0
-113.95896733,51.05778692,0.4125
-79.3629,43.6664,0
-83.2791,40.8296,0.1361111111111111
-79.7241899,39.9021,0
-84.18416667,37.99472222,0
-120.11537,34.66492,0.23928571428571424
39.8167,21.4167,0.26666666666666666
39.8167,21.4167,0
-74.0064,40.7142,0.16477272727272727
-74.5938,39.2654,0.1875
-81.0029,29.119,0.28659090909090906
-93.4244,44.7136,0
-115.14282,36.09957,-0.1
-117.11677364,32.75472518,0.54375
-79.45603895,43.67052862,0.06818181818181818
121,14.58333333,0.16874999999999998
-118.40033,34.07347,0.3444444444444444
-100.983,25.4333,-0.3333333333333333
-122.40852,37.7783,-0.05000000000000001
-73.925886,40.872458,0
-94.2134,36.3667,-0.125
-73.98644,40.75839,0.3181818181818182
-122.2721,37.8029,0.25
151.20797,-33.86751,0.8
-75.23072645,39.94594595,-0.05
-113.5016,53.5415,0.25
-117.36738,33.97937,0
-95.3694,29.7602,0
-70.1004,41.2815,0.5
151.20797,-33.86751,0
151.20797,-33.86751,0
-96.4955,42.531,0.13636363636363635
77.10833479,28.4435006,0
-74.5,40,0.13636363636363635
151.20797,-33.86751,0.5
-93.6434,46.2381,0.25
0.1195,51.5033,0.21481481481481482
-97.7475,30.2677,-0.18787878787878787
-1.139473,51.569856,0
-104.98360001,39.7391,0.1
-123.07521,49.32108,0.39999999999999997
122.7686386,10.0268698,0
-72.742,41.762,-0.1875
174.7655,-36.84499,0
-79.3872,43.648,-0.35
-0.13044347,51.5166726,-0.0625
-79.3872,43.648,0
-85.87827757,30.21550709,0
-86.917248,40.455119,0.018333333333333333
-73.32916667,40.76166667,-0.18181818181818182
-122.675,45.5236111,-0.2
-73.51111111,40.72444444,0.4681818181818182
-80.26295,25.74924,0.5
-75.3423543,40.6751374,0.30625
-97.7475,30.2677,-0.18787878787878787
-73.97527778,40.78694444,0.5
-74.0064,40.7142,0.4371306818181818
-81.3792,35.3812,0.125
-122.435922,37.723852,0
115.16736031,-8.6773787,0.2333333333333333
-87.4804,41.5957,-0.07142857142857142
115.16736031,-8.6773787,0.26666666666666666
-83.36109,33.95834,0.14166666666666666
133.90278602,-23.80210842,-0.037500000000000006
151.20797,-33.86751,0
139.62444444,35.3375,0.5
-97.95254257,29.94677126,0.625
114.0108,-7.7068,0.525
-80.1936,25.7751,0.75
81.02844512,26.86270097,0.061111111111111116
-83.85992259,33.59699431,0.5
-73.98158,40.72628,0
-74.04675,40.07071,0.13636363636363635
-96.86669922,32.59680176,0
81.02844512,26.86270097,0
5.75878519,5.53178615,-0.14027777777777778
103.83611445,1.24863237,-0.05
-86.5190432,35.99393088,0
-73.95,40.65,0.19999999999999998
-122.647,45.5155,0
-85.17222222,40.73805556,0.475
-118.2675,34.09444444,0.14750000000000002
-87.4804,41.5957,0.8
5.7847,5.5561,-0.14027777777777778
34.54732421,31.55832283,0
-79.3872,43.648,0.010416666666666666
34.54732421,31.55832283,0
-80.1936,25.7751,0.5
34.54732421,31.55832283,0
-121.45,38.57,0.1953125
-119.019,35.3733,0.8
-97.1397,49.8873,0
-114.0891366,51.00978297,0.75
-1.24145508,51.72957997,0.43
-73.84350331,40.74593584,0
-61.51666667,10.66666667,0.04545454545454545
-117.17231442,32.72131458,0.3214285714285714
-73.98644,40.75839,0.13636363636363635
123.7600802,10.2071681,0.20833333333333334
-112.0777,33.4482,0.48750000000000004
-113.51114759,53.54607481,0.625
-75.21749677,39.74808776,0.2875
-93.29692766,45.00881958,-0.7999999999999999
-87.4804,41.5957,0
-73.7874,40.9149,0.057575757575757565
-80.24295435,25.72731881,0
144.96548,-37.81704,0
-113.984,50.8922,0.12
-74.0064,40.7142,-0.6
-73.9425,41.1179,0.22499999999999998
4.8820724,52.3536393,0.08666666666666667
-79.8455,32.8232,0.5333333333333333
-75.1756528,39.9055002,0
80.23147825,13.03922065,0.2857142857142857
3.39583,6.45306,0.2681818181818182
-66.1819,18.4519,0.13636363636363635
-118.31632673,33.96383667,0
-77.041625,38.88675833,0
-73.96611111,40.7825,0.26666666666666666
-80.9318344,46.4916959,0.025
-4.295725,11.17798833,0.1340909090909091
-97.3358,37.6933,1
-96.13810658,19.13517436,0
151.20797,-33.86751,0
-118.1938,33.7692,0.043181818181818175
-74.11,40.67325,0.33291903409090906
-74.0064,40.7142,0.2181818181818182
-76.56361111,38.25222222,0.11701388888888882
151.20797,-33.86751,0
-82.02,39.08,0.041666666666666664
-89.6823,35.0544,0.48125
-80.12182,25.93386,0
-96.804985,32.861895,0.08333333333333333
-73.84980243,40.74590223,0
-73.9542559,40.7643316,-0.012784090909090912
-73.84479,40.743746,0
-76.53373,36.938,0
-95.365855,29.745135,0
-73.84479,40.743746,0
-6.15,53.26666667,0.08333333333333337
-121.46812,38.55172,0.575
-73.78693308,40.74035719,0
-118.779,34.0304,0.85
4.8820724,52.3536393,0.08666666666666667
-87.4804,41.5957,0.125
-82.12409653,30.26338403,0.3046666666666667
-74.0064,40.7142,0.07500000000000001
-0.1094,51.5141,0.4325
-73.97595334,40.66587442,0
151.20797,-33.86751,0
85.31010814,27.71421901,0.020000000000000018
-94.8464,39.7686,0.13636363636363635
-118.3136344,34.09073173,0
-86.6306,36.3012,0.5
-78.1167,38.8833,0.08
-73.5744,45.5038,0.16666666666666666
-93.2645,44.9774,-0.09375
-4.309626,55.852472,0
7.46433342,9.01860248,-0.3125
-118.3136344,34.09073173,0
-0.10483012,5.65089958,0.5
-71.1106,42.3737,0.0625
101.062419,4.60897,0.25
-122.3337681,47.7321167,0.5
-73.99499,40.74021,0
-70.9456,42.2014,0
-83.42597072,42.46949548,0
7.42936372,8.96389499,0
-81.93625,40.79851,0.3125
7.42936372,8.96389499,0
7.42936372,8.96389499,0.22727272727272727
7.42936372,8.96389499,0.06818181818181818
-83.36109,33.95834,0
-81.3775,28.5421,-0.15555555555555559
-90.070864,29.948479,0.4
-117.11426332,33.47109354,-0.32222222222222213
-60.67194444,2.82,0.25
-74.0064,40.7142,0.4375
-118.4589,33.9913,0
-75.9786,36.8496,-0.2916666666666667
-121.91785214,37.4096688,0.27499999999999997
121.0712328,14.7813981,0.125
-119.714,34.4258,0.14999999999999997
-77.95803567,44.30708153,-0.125
-73.9616,40.5776,0.03333333333333333
85.310244,27.713776,0.10104166666666668
-76.7883606,18.0071297,0.22727272727272727
-87.71179395,41.98317524,0.08571428571428573
-46.67151203,-23.60345428,0.4
-73.94111111,40.68333333,0.6
-74.0064,40.7142,0.5625
-80.4833,43.45,0.6000000000000001
100.74634999,13.78556003,0.25
-118.24888051,34.05668747,0.35952380952380947
-122.083002,37.6762447,0.36
121.1183095,14.62433194,-0.05
-95.9924,36.1502,0.030324074074074076
136,35,0.05
-97.7475,30.2677,0.3166666666666667
100.74634999,13.78556003,0.25
-119.714,34.4258,0
121.1183095,14.62433194,-0.05
-96.6767,40.8115,0.03333333333333333
-112.393,33.4352,0
-84.44878,33.65644,0
-85.3905,31.2232,-0.01428571428571429
-117.297,33.122,0
-122.41982778,37.80175,0
-83.42597072,42.46949548,-0.03333333333333333
-87.68561,42.04806,0
-81.3775,28.5421,0.029166666666666674
-73.96611111,40.7825,0.3
-73.8854045,40.87400211,-1
-115.267815,36.271126,0.375
-122.04978041,36.97470854,0
36.81666667,-1.28333333,-0.19
-80.1001,26.3687,0.7000000000000001
-77.47,37.55,-0.2
-84.3889,33.7566,-0.033333333333333326
-73.9259,40.7722,0.037500000000000006
-99.1332,19.4326,0
-118.44970148,34.40680629,0.17045454545454544
-118.2192,33.9816,-0.1545454545454545
-71.1845,42.3653,0.25
172.62,-43.53,0
-86.775194,36.161907,0
-87.3745,36.0715,0
-74.0064,40.7142,-0.2166666666666667
-118.661,34.1384,0.7000000000000001
-78.93389984,35.07681833,0.23928571428571427
-73.99715,40.72226389,0.3
-77.2264,39.132,-0.0175925925925926
-73.98536297,40.74843498,0.049999999999999996
-77.2264,39.132,-0.0175925925925926
-88.1252,30.2564,0.08657407407407407
-71.0736,41.9486,-0.14765625
-111.6822937,33.45102207,0.02132936507936506
-80.6495,41.1001,0.5681818181818181
-116.6267,31.862,0
-0.0810585,51.5167977,0
-118.2539,34.1465,0
-79.7418,43.2287,0.20833333333333334
-121.9525,49.1613,0.4
-90.1533,41.4499,0
-114.09117983,51.0121964,0.4
-115.149,36.1675,-0.30785714285714283
-96.61373959,40.84315348,0.625
77.219672,28.631747,0.31666666666666665
-84.11148666,39.75818688,0.17222222222222222
-84.11148666,39.75818688,0.17222222222222222
-74.0064,40.7142,0.13636363636363635
-97.3332,32.7574,0.4552517361111111
-119.7839,36.7398,0
-118.2539,34.1465,0
-118.21611111,34.10055556,0
-117.93033,33.61695,0.3072916666666667
-73.7828064,40.71315073,-0.24375
-73.9956327,40.73150243,0
106.8335573,-6.21409133,0.16666666666666666
77.34651,23.17067,0
-77.02529498,38.93940044,0
-73.8783,40.7364,0.13636363636363635
-122.30058132,47.45084786,0.03333333333333333
-73.9675,40.7779,0
-76.303958,36.835239,0.6
-80.1335,25.8138,0.07471590909090908
151.20797,-33.86751,0
85.09954363,20.84208698,0
-73.56725453,45.75975883,0
-73.56725453,45.75975883,0.31363636363636366
-73.56725453,45.75975883,-0.15729166666666666
-118.5453794,34.17211048,0.25
-95.6368,29.6183,0.3
-118.40033,34.07347,0
174.7657,-36.8473,0.13636363636363635
-4.309626,55.852472,0.4666666666666666
-122.2721,37.8029,0.08
12.49624014,9.20119798,0.2681818181818182
